org_uuid,org_name,legal_name,homepage_url,org_country,org_city,status,being_funded,founded_on,closed_on,went_public_on,acquired_on_first,sector,founder_names,ch_company_number,ch_company_name,ch_match_score,ch_match_source,ch_company_status,ch_date_of_creation,ch_date_of_cessation,ch_city,ch_match_reason,ch_search_url,ch_search_query,ch_link_filing_history,ch_link_officers,ch_officer_match,ch_officer_match_score,ch_officer_best_officer_name,ch_officer_best_founder_name
5a97e33a-461d-4fdc-3b89-a973138a466c,FrontRow Global,FRONTROW GLOBAL LIMITED,https://www.frontrow.ai,GBR,London,operating,1,2016-06-01,,,,IT & Data Infrastructure,Monica Hyerim Lee,10334899,FRONTROW GLOBAL LIMITED,100.0,legal_exact,active,2016-08-18,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=FRONTROW+GLOBAL+LIMITED,FRONTROW GLOBAL LIMITED,/company/10334899/filing-history,/company/10334899/officers,1,60.0,"LEE, Hyerim",Monica Hyerim Lee
b286adc4-eeab-4308-8344-09cb3f067f13,Infinity Creative Media,Infinity Creative Media Ltd,https://www.infinitymediaholdings.com/,GBR,London,operating,1,2014-01-01,,,,Media & Entertainment,Ross Westgate | Russ Lindsay,07444302,INFINITY CREATIVE MEDIA LIMITED,100.0,legal_exact,active,2010-11-18,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Infinity+Creative+Media+Ltd,Infinity Creative Media Ltd,/company/07444302/filing-history,/company/07444302/officers,1,60.0,"WESTGATE, Alexander Ross",Ross Westgate
c90babf2-18b2-4990-b003-e2484032179f,It's All Good Ltd.,,http://www.allgoodsnacks.co.uk/,GBR,Gateshead,acquired,1,2011-01-01,,,2020-12-22,Other,Calum Ryder | Lynn Saul | Michael Weatherhead,07742475,IT'S ALL GOOD LIMITED,98.0,org_exact,dissolved,2011-08-16,2023-04-25,Norwich,matched,https://find-and-update.company-information.service.gov.uk/search?q=It's+All+Good+Ltd.,It's All Good Ltd.,/company/07742475/filing-history,/company/07742475/officers,1,60.0,"RYDER, Calum",Calum Ryder
c887e462-4595-489e-b6b1-8045ae79f840,Formplus,Formplus Inc,http://www.formpl.us,GBR,Leeds,operating,1,2014-06-15,,,,Software & SaaS,Olubusayo Longe,10345989,FORMPLUS LIMITED,98.0,org_exact,dissolved,2016-08-25,2018-10-02,Leeds,matched,https://find-and-update.company-information.service.gov.uk/search?q=Formplus+Inc,Formplus Inc,/company/10345989/filing-history,/company/10345989/officers,1,60.0,"LONGE, Olubusayo Anuoluwapo",Olubusayo Longe
548bfaff-d788-4af5-b79a-558c921335f4,ShareDining,Share Dining Limited,http://www.sharedining.co.uk,GBR,London,operating,1,2016-11-01,,,,Retail & E-Commerce,Jamie Rowles,09850729,SHARE DINING LTD,100.0,legal_exact,active,2015-10-30,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Share+Dining+Limited,Share Dining Limited,/company/09850729/filing-history,/company/09850729/officers,1,60.0,"ROWLES, Jamie Michael",Jamie Rowles
c0ecde31-a0c1-4256-abff-75dab28b9a95,Salesbook,Salesbook SA,http://www.salesbook-app.com,GBR,London,operating,1,2016-01-20,,,,Software & SaaS,Andrew Hope | Jacek Maciak | Maciej Głowacki,09958071,SALESBOOK LTD,98.0,org_exact,active,2016-01-19,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Salesbook+SA,Salesbook SA,/company/09958071/filing-history,/company/09958071/officers,1,60.0,"HOPE, Andrew John",Andrew Hope
b73aec95-0633-4c6d-be36-0e7c092f5fdc,Awen Collective Ltd,Awen Collective Ltd.,https://www.awencollective.com/,GBR,Cardiff,closed,1,2017-09-25,,,2023-09-27,Software & SaaS,Daniel Lewis,10979196,AWEN COLLECTIVE LIMITED,100.0,legal_exact,active,2017-09-25,,Caerphilly,matched,https://find-and-update.company-information.service.gov.uk/search?q=Awen+Collective+Ltd.,Awen Collective Ltd.,/company/10979196/filing-history,/company/10979196/officers,1,60.0,"LEWIS, Daniel John",Daniel Lewis
8c963531-7f5d-43a2-9f4c-a90a275a11cb,Holker IT,Holker IT Limited,https://holkerit.co.uk,GBR,Burnley,operating,1,2009-01-01,,,,IT & Data Infrastructure,Matthew Metcalfe,09277893,HOLKER IT LIMITED,100.0,legal_exact,active,2014-10-23,,Burnley,matched,https://find-and-update.company-information.service.gov.uk/search?q=Holker+IT+Limited,Holker IT Limited,/company/09277893/filing-history,/company/09277893/officers,1,60.0,"METCALFE, Matthew James",Matthew Metcalfe
958a7a78-6ee4-4591-8616-988cd463e6a4,CrowdProperty,Crowd Property Ltd,https://www.crowdproperty.com,GBR,Edgbaston,operating,1,2013-11-01,,,,Financial Services & Fintech,Michael Bristow | Simon Zutshi,08764786,CROWD PROPERTY LIMITED,100.0,legal_exact,active,2013-11-06,,Birmingham,matched,https://find-and-update.company-information.service.gov.uk/search?q=Crowd+Property+Ltd,Crowd Property Ltd,/company/08764786/filing-history,/company/08764786/officers,1,60.0,"BRISTOW, Michael Charles",Michael Bristow
15f66591-138f-4d2e-a260-c5688a10960f,LettUs Grow,LettUs Grow Ltd,http://www.lettusgrow.com,GBR,Bristol,operating,1,2015-11-27,,,,Energy & Sustainability,Ben Crowther | Charlie Guy,09893012,LETTUS GROW LTD,100.0,legal_exact,active,2015-11-27,,Bristol,matched,https://find-and-update.company-information.service.gov.uk/search?q=LettUs+Grow+Ltd,LettUs Grow Ltd,/company/09893012/filing-history,/company/09893012/officers,1,40.0,"GUY, Charles",Charlie Guy
79d6b352-5d32-455d-a0b6-4a0ae3a1b082,Fat Macy's,,https://www.fatmacys.org/,GBR,London,operating,1,2016-01-01,,,,Other,Nathalie Moukarzel,10176379,FAT MACY'S LTD.,98.0,org_exact,active,2016-05-12,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Fat+Macy's,Fat Macy's,/company/10176379/filing-history,/company/10176379/officers,1,60.0,"MOUKARZEL, Nathalie",Nathalie Moukarzel
19ca8cba-d0ff-4576-8e44-64d4e2d38f76,Impala,Impala Travel Technology Ltd.,http://www.impala.travel,GBR,London,operating,1,2016-01-01,,,,Software & SaaS,Ben Stephenson,10098314,IMPALA TRAVEL TECHNOLOGY LTD,100.0,legal_exact,active,2016-04-01,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Impala+Travel+Technology+Ltd.,Impala Travel Technology Ltd.,/company/10098314/filing-history,/company/10098314/officers,1,60.0,"STEPHENSON, Ben",Ben Stephenson
2afddbd4-c7ae-4cea-a993-24661e6021a3,ExSeed Health,ExSeed Health Limited,http://www.exseedhealth.com,GBR,London,operating,1,2017-06-01,,,,Software & SaaS,Emil Andersen,11002717,EXSEED HEALTH LIMITED,100.0,legal_exact,active,2017-10-09,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=ExSeed+Health+Limited,ExSeed Health Limited,/company/11002717/filing-history,/company/11002717/officers,1,60.0,"ANDERSEN, Emil",Emil Andersen
63c78507-42f9-402f-a17e-a72b7759ee9e,Antiverse,Antiverse,http://antiverse.io,GBR,Cardiff,operating,1,2017-04-01,,,,IT & Data Infrastructure,Ben Holland | Murat Tunaboylu | Rowina Westermeier,10736975,ANTIVERSE LTD,100.0,legal_exact,active,2017-04-24,,Cardiff,matched,https://find-and-update.company-information.service.gov.uk/search?q=Antiverse,Antiverse,/company/10736975/filing-history,/company/10736975/officers,1,60.0,"TUNABOYLU, Murat",Murat Tunaboylu
97cb22df-6ee1-4b38-ae79-b5e26056aeaf,Enthuse,Online Giving Ltd.,https://enthuse.com,GBR,London,operating,1,2012-01-01,,,,Financial Services & Fintech,Chester Mojay-Sinclare,06886190,ONLINE GIVING LTD,100.0,legal_exact,active,2009-04-23,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Online+Giving+Ltd.,Online Giving Ltd.,/company/06886190/filing-history,/company/06886190/officers,1,60.0,"MOJAY-SINCLARE, Chester Paul",Chester Mojay-Sinclare
c49ce2b5-9451-49bb-ae43-70181d04c3d1,Ioetec.com,Ioetec Limited,https://www.ioetec.com,GBR,Sheffield,operating,1,2015-04-01,,,,Software & SaaS,Mark Davies | Michael Faulks,09563451,IOETEC LIMITED,100.0,legal_exact,dissolved,2015-04-27,2025-01-28,Shrewsbury,matched,https://find-and-update.company-information.service.gov.uk/search?q=Ioetec+Limited,Ioetec Limited,/company/09563451/filing-history,/company/09563451/officers,1,60.0,"DAVIES, Mark Kevin",Mark Davies
9006f8aa-4835-41e1-b78d-a3e4ced9f1f6,Oryx Entertainment,,http://www.oryxentertainment.com,GBR,London,operating,1,2017-05-15,,,,Software & SaaS,Parik Panchal,10771436,ORYX ENTERTAINMENT LIMITED,98.0,org_exact,dissolved,2017-05-15,2019-07-02,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Oryx+Entertainment,Oryx Entertainment,/company/10771436/filing-history,/company/10771436/officers,1,60.0,"PANCHAL, Parik Sushil",Parik Panchal
3a390e26-cc43-4b47-8df8-9fcadeaeda25,Verv,Green Running Limited,https://verv.energy/,GBR,London,operating,1,2010-01-01,,,,Software & SaaS,Peter Davies,07179872,GREEN RUNNING LIMITED,100.0,legal_exact,active,2010-03-05,,Bath,matched,https://find-and-update.company-information.service.gov.uk/search?q=Green+Running+Limited,Green Running Limited,/company/07179872/filing-history,/company/07179872/officers,1,60.0,"DAVIES, Peter",Peter Davies
e8d84c6e-63e1-45b5-b5c0-e16715f488cb,EBar,EBar Initiatives Ltd.,http://www.ebar.uk,GBR,Aberdeen,operating,1,2016-08-28,,,,Media & Entertainment,Nick Beeson | Sam Pettipher,SC543722,EBAR INITIATIVES LTD,100.0,legal_exact,active,2016-08-25,,Aberdeen,matched,https://find-and-update.company-information.service.gov.uk/search?q=EBar+Initiatives+Ltd.,EBar Initiatives Ltd.,/company/SC543722/filing-history,/company/SC543722/officers,1,20.0,"PETTIPHER, Samuel Edward",Sam Pettipher
997a2ad6-8406-472d-9fbf-ae90e3f0ffe8,Re-Vana Therapeutics,Re-Vana Therapeutics Ltd.,https://www.revanatx.com,GBR,Belfast,operating,1,2015-01-01,,,,IT & Data Infrastructure,David Jones | Raghu Raj Singh Thakur,NI638333,RE-VANA THERAPEUTICS LTD,100.0,legal_exact,active,2016-05-09,,Belfast,matched,https://find-and-update.company-information.service.gov.uk/search?q=Re-Vana+Therapeutics+Ltd.,Re-Vana Therapeutics Ltd.,/company/NI638333/filing-history,/company/NI638333/officers,1,60.0,"JONES, David Simon, Professor",David Jones
c5bd96a6-022d-4b1d-98f8-b0ea8d1bd7ba,Dynamify,,http://dynamify.com,GBR,Shoreditch,operating,1,2015-01-01,,,,Software & SaaS,Daniel Hodge | Maxwell Harding | Robert Kehres,09575041,DYNAMIFY LIMITED,98.0,org_exact,active,2015-05-05,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Dynamify,Dynamify,/company/09575041/filing-history,/company/09575041/officers,1,60.0,"HODGE, Daniel Charles",Daniel Hodge
67a13602-82f5-47f3-b36d-341bd098a47d,DoctorLink,Doctorlink Limited.,https://www.doctorlink.com/,GBR,London,acquired,1,2016-01-01,,,2020-12-03,IT & Data Infrastructure,Andrew Gardner,10337756,DOCTORLINK LIMITED,100.0,legal_exact,active,2016-08-19,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Doctorlink+Limited.,Doctorlink Limited.,/company/10337756/filing-history,/company/10337756/officers,1,60.0,"GARDNER, Andrew Philip",Andrew Gardner
7d1de895-db12-4ea0-80b7-9ef9e428cd42,Stitched,Hive & Design Ltd,http://www.stitched.co.uk,GBR,London,operating,1,2017-09-29,,,,Retail & E-Commerce,Elinor Pitt | Giancarlo Zappala | Will Verrill,10385657,HIVE & DESIGN LTD,100.0,legal_exact,active,2016-09-20,,Aldeburgh,matched,https://find-and-update.company-information.service.gov.uk/search?q=Hive+&+Design+Ltd,Hive & Design Ltd,/company/10385657/filing-history,/company/10385657/officers,1,60.0,"PITT, Elinor Catherine Imogen",Elinor Pitt
62c07af3-24f2-4294-b5d2-9d614a84673d,Capnovum,,http://www.capnovum.com,GBR,London,operating,1,2014-01-01,,,,Financial Services & Fintech,Niclas Nilsson,09275623,CAPNOVUM LTD. ,98.0,org_exact,active,2014-10-22,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Capnovum,Capnovum,/company/09275623/filing-history,/company/09275623/officers,1,60.0,"NILSSON, Niclas",Niclas Nilsson
87ccfda1-5a82-4a76-8f44-d63128643624,Springpod,The Education Hub Group Ltd,https://www.springpod.co.uk/,GBR,London,operating,1,2016-06-01,,,,Software & SaaS,Oliver Fisher | Sam Hyams,10150500,THE EDUCATION HUB GROUP LTD,100.0,legal_exact,active,2016-04-27,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=The+Education+Hub+Group+Ltd,The Education Hub Group Ltd,/company/10150500/filing-history,/company/10150500/officers,1,60.0,"FISHER, Oliver Walkden",Oliver Fisher
a93cff4e-865f-4c05-96bf-62d7110ecf7d,OneFarm,OneFarm Limited,https://www.onefarm.io,GBR,London,operating,1,2017-01-01,,,,Other,Mira Merme,12149688,ONEFARM LIMITED,100.0,legal_exact,administration,2019-08-12,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=OneFarm+Limited,OneFarm Limited,/company/12149688/filing-history,/company/12149688/officers,1,60.0,"HYAMS-MERME, Mira Ruth",Mira Merme
cb366fb3-0a45-468e-8382-a3cfdbdef51c,Qured,Health Technologies Ltd,,GBR,London,closed,1,2017-01-01,2023-12-01,,,Software & SaaS,Alex Templeton,10408330,HEALTH TECHNOLOGIES LIMITED,100.0,legal_exact,liquidation,2016-10-03,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Health+Technologies+Ltd,Health Technologies Ltd,/company/10408330/filing-history,/company/10408330/officers,1,10.0,"TEMPLETON, Alexander James",Alex Templeton
1b7c1593-6a9d-40ea-a05a-f332cde340be,Safe & The City,Safe & The City Ltd.,https://www.safeandthecity.com,GBR,London,operating,1,2017-01-01,,,,Other,Jillian Kowalchuk,10602762,SAFE & THE CITY LTD.,100.0,legal_exact,liquidation,2017-02-06,,South Street,matched,https://find-and-update.company-information.service.gov.uk/search?q=Safe+&+The+City+Ltd.,Safe & The City Ltd.,/company/10602762/filing-history,/company/10602762/officers,1,60.0,"KOWALCHUK, Jillian",Jillian Kowalchuk
e022508e-dcfb-4e71-a291-dc05d6026e2d,Reputation Transfer,,http://reputrans.com,GBR,London,operating,1,2017-01-01,,,,IT & Data Infrastructure,Kirill Slavin | Lana Holmen,10785795,REPUTATION TRANSFER LIMITED,98.0,org_exact,active,2017-05-23,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Reputation+Transfer,Reputation Transfer,/company/10785795/filing-history,/company/10785795/officers,1,60.0,"SLAVIN, Kirill",Kirill Slavin
2c161c59-8c67-4f0b-9c12-80dbb4e41171,TransFICC,Transficc Limited,https://www.transficc.com,GBR,London,operating,1,2016-03-01,,,,Hardware & Devices,Judd Gaddie | Steve Toland | Tom McKee,09869279,TRANSFICC LIMITED,100.0,legal_exact,active,2015-11-12,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Transficc+Limited,Transficc Limited,/company/09869279/filing-history,/company/09869279/officers,1,60.0,"GADDIE, Judd",Judd Gaddie
e4749c9c-7a2b-4ede-bc91-6fa7e8e22ce2,Virtooal,,http://www.virtooal.com/en,GBR,London,operating,1,2008-01-01,,,,IT & Data Infrastructure,Ondrej Bagin | Peter Soos | Vít Endler,09632940,VIRTOOAL LTD.,98.0,org_exact,active,2015-06-10,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Virtooal,Virtooal,/company/09632940/filing-history,/company/09632940/officers,1,60.0,"BAGIN, Ondrej",Ondrej Bagin
3d065776-d2e3-4a13-b00c-6117c65dc4cd,Shoppar,Shoppar,https://maxe.shopparapp.com,GBR,London,operating,1,2017-01-01,,,,Software & SaaS,Peter Ward,10352436,SHOPPAR LTD,100.0,legal_exact,dissolved,2016-08-31,2025-11-19,Manchester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Shoppar,Shoppar,/company/10352436/filing-history,/company/10352436/officers,1,60.0,"WARD, Ville Peter",Peter Ward
ef59c8f9-dfee-46db-aae7-81a7735d7e58,logicdialog,We Build Bots Ltd,https://logicdialog.ai/,GBR,Cardiff,operating,1,2017-08-04,,,,IT & Data Infrastructure,Paul Shepherd,10899737,LOGICDIALOG LTD,98.0,org_exact,active,2017-08-04,,Cardiff,matched,https://find-and-update.company-information.service.gov.uk/search?q=We+Build+Bots+Ltd,We Build Bots Ltd,/company/10899737/filing-history,/company/10899737/officers,1,60.0,"SHEPHERD, Paul Michael",Paul Shepherd
c05f7f3d-a2e6-4c8e-903f-4f2b5652f603,Nebeus,Money-4 Limited,https://nebeus.com/,GBR,London,operating,1,2014-01-01,,,,Financial Services & Fintech,Konstantin Zaripov | Sergey Romanovskiy,09492138,MONEY-4 LIMITED,100.0,legal_exact,active,2015-03-16,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Money-4+Limited,Money-4 Limited,/company/09492138/filing-history,/company/09492138/officers,1,60.0,"ZARIPOV, Konstantin",Konstantin Zaripov
d7e0aa50-790f-430b-8715-9f425d783259,RYAENR MACHINE INTELLIGENCE,RYAENR MACHINE INTELLIGENCE LIMITED,http://ryaenr.com,GBR,London,operating,1,2016-01-01,,,,IT & Data Infrastructure,Ravichandra Reddy Vakati,12762396,RYAENR MACHINE INTELLIGENCE LIMITED,100.0,legal_exact,dissolved,2020-07-23,2023-02-28,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=RYAENR+MACHINE+INTELLIGENCE+LIMITED,RYAENR MACHINE INTELLIGENCE LIMITED,/company/12762396/filing-history,/company/12762396/officers,1,60.0,"VAKATI, Ravichandra Reddy",Ravichandra Reddy Vakati
cc658b4c-95b8-467d-95e0-24e600ebbace,Fitu App,Fitu Technologies Ltd,http://www.fituapp.com,GBR,London,operating,1,2017-05-01,,,,Other,Koen van den Heuvel | Rodrigo Contreras,10784728,FITU TECHNOLOGIES LTD,100.0,legal_exact,active,2017-05-23,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Fitu+Technologies+Ltd,Fitu Technologies Ltd,/company/10784728/filing-history,/company/10784728/officers,1,60.0,"VAN DEN HEUVEL, Koen",Koen van den Heuvel
02c3fb62-6d35-42e2-9b5e-5fec91cd81c0,Designed In Colour,,http://www.designedincolour.com,GBR,London,operating,1,2015-01-01,,,,Retail & E-Commerce,Victoria Whitbread,09681132,DESIGNED IN COLOUR LIMITED,98.0,org_exact,active,2015-07-10,,Chester,matched,https://find-and-update.company-information.service.gov.uk/search?q=Designed+In+Colour,Designed In Colour,/company/09681132/filing-history,/company/09681132/officers,1,60.0,"WHITBREAD, Victoria Mary",Victoria Whitbread
57fef792-63b5-446b-b5dd-34e3185d6c69,Wild Card Brewery,Wild Card Brewery,https://www.wildcardbrewery.co.uk/,GBR,London,operating,1,2012-01-01,,,,Other,Andrew Birkby | Jaega Wise | William Harris,08154374,WILD CARD BREWERY LIMITED,100.0,legal_exact,liquidation,2012-07-24,,Preston,matched,https://find-and-update.company-information.service.gov.uk/search?q=Wild+Card+Brewery,Wild Card Brewery,/company/08154374/filing-history,/company/08154374/officers,1,60.0,"BIRKBY, Andrew John",Andrew Birkby
33f67de7-d3df-40b3-93a7-066af7878244,York Cocoa House,,https://www.yorkcocoaworks.com/,GBR,York,operating,1,2011-09-16,,,,Industrial & Manufacturing,Michelle Procter | Sophie Jewett,07777133,YORK COCOA HOUSE LTD,98.0,org_exact,insolvency-proceedings,2011-09-16,,North Ferriby,matched,https://find-and-update.company-information.service.gov.uk/search?q=York+Cocoa+House,York Cocoa House,/company/07777133/filing-history,/company/07777133/officers,1,60.0,"PROCTER, Michelle",Michelle Procter
a9635f8e-ff06-415a-8b8a-59a84c60ea2d,FEAST Hq,,https://feasthq.com/,GBR,London,operating,1,2016-01-01,,,,Other,Simon Pusey,09400656,FEAST HQ LIMITED,98.0,org_exact,active,2015-01-22,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=FEAST+Hq,FEAST Hq,/company/09400656/filing-history,/company/09400656/officers,1,60.0,"PUSEY, Simon David Cleal",Simon Pusey
1509f4e7-dcd7-44ab-bbe3-0d19b3cd62cb,Olombria,Pollinator and Orchard Management Ltd.,http://www.flypollination.com/,GBR,London,operating,1,2017-08-01,,,,Other,Greg Orrom Swan,10931336,POLLINATOR AND ORCHARD MANAGEMENT LTD.,100.0,legal_exact,active,2017-08-24,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Pollinator+and+Orchard+Management+Ltd.,Pollinator and Orchard Management Ltd.,/company/10931336/filing-history,/company/10931336/officers,1,20.0,"ORROM SWAN, Gregory William",Greg Orrom Swan
f3870c3b-f274-425a-841f-9519a9a59fe4,Advanced Blast & Ballistic Systems,,http://www.advanced-blast.com,GBR,London,operating,1,2009-01-01,,,,IT & Data Infrastructure,Roger Sloman,07025669,ADVANCED BLAST & BALLISTIC SYSTEMS LIMITED,98.0,org_exact,active,2009-09-22,,Oswestry,matched,https://find-and-update.company-information.service.gov.uk/search?q=Advanced+Blast+&+Ballistic+Systems,Advanced Blast & Ballistic Systems,/company/07025669/filing-history,/company/07025669/officers,1,60.0,"SLOMAN, Roger Mark",Roger Sloman
